drizzle-findMany,drizzle-findMany-filter-paginate-order,drizzle-findMany-1-level-nesting,drizzle-findFirst,drizzle-findFirst-1-level-nesting,drizzle-findUnique,drizzle-findUnique-1-level-nesting,drizzle-create,drizzle-nested-create,drizzle-update,drizzle-nested-update,drizzle-upsert,drizzle-nested-upsert,drizzle-delete
37.33600100001786,2.410799999954179,42524.25379799993,1.774150999961421,7.366061999928206,1.2277599999215454,7.140481999958865,2.3934209999861196,5.961391999968328,2.2164110000012442,4.236820999998599,2.0855009999359027,6.231511999969371,7.934062000014819
32.47543999995105,2.3290809999452904,42607.88381400006,3.0079319999786094,7.156873999978416,1.052330999984406,6.9770230000140145,2.0632609999738634,5.158002999960445,1.956201000022702,3.5003420000430197,1.9646410000277683,3.9510719999670982,7.619654000038281
31.26793699990958,2.415142000070773,42726.46122100006,3.5425609999801964,7.233112000045367,1.1367200000677258,7.091322000022046,2.538600999978371,5.600411000079475,1.9646100000245497,3.9637820000061765,2.017119999974966,4.030402000062168,7.771773000014946
28.672987999976613,2.3673710000002757,42762.064366000006,1.7134309998946264,7.1948519999859855,1.179340000031516,7.052242000005208,2.284081000019796,5.448241000063717,2.010500999982469,3.9901920000556856,2.152691000024788,3.9671209999360144,7.63401200005319
33.110700999968685,2.302070999983698,42891.961348999874,1.6055799999739975,7.061193000059575,1.1190210001077503,6.952221000101417,2.217681000009179,5.373782000038773,2.0821909999940544,3.606411000015214,2.0181210001464933,6.255280999932438,7.720463000005111
28.4584399999585,2.222281000111252,42958.30182600021,1.5219710001256317,7.14227299997583,1.0542200000490993,6.915212000021711,2.1847899998538196,5.175751999951899,1.99421999999322,3.9265020000748336,1.900459999917075,3.6381310001015663,7.688332000048831
28.225790000054985,2.3843000000342727,42974.8603099999,1.7708409999031574,7.316633000038564,1.0689609998371452,6.9938109999056906,2.2963509999681264,8.480893000029027,2.1152210000436753,4.007051000138745,1.796321000205353,4.1466709999367595,7.940043000038713
28.203688000096008,2.1580610000528395,43080.36131999991,3.432800999842584,7.153092999942601,0.9947900001425296,6.947652000002563,2.057319999905303,4.8329809999559075,1.8435710000339895,3.4730909999925643,1.8370610000565648,3.4922510001342744,7.681753000011668
28.611628000158817,2.1963809998705983,43138.9931460002,6.3359809999819845,7.539812000002712,1.251010000007227,7.214732000138611,2.532409999985248,6.078232000116259,2.473000999772921,5.108681000070646,2.0882899998687208,4.401929999934509,9.840611999854445
29.82963899988681,2.228451000060886,42409.599303999916,1.823941000038758,7.328992000082508,1.1701609999872744,8.278472000034526,3.240842000115663,5.784060999983922,2.0949009999167174,3.7111010001972318,1.9961309998761863,4.352411999832839,7.815921999979764
34.19750100001693,2.216321000130847,42514.835161000025,1.660541000077501,7.389691999880597,1.0701200000476092,7.01168300001882,2.2215110000688583,5.386682000011206,2.1380800001788884,3.69397099991329,2.0812109999824315,3.984751000069082,7.871773000108078
34.54472199990414,2.3159209999721497,42618.65806999989,1.6248610001057386,7.133182999910787,1.1086300001479685,7.004052000120282,2.287809999892488,5.409082000143826,1.897510000038892,3.723972000181675,2.0438699999358505,3.9654019998852164,7.816131999948993
